src_ip,dst_ip,protocol,length,src_port,dst_port,timestamp
0.0.0.0,0.0.0.0,0,105,5353,5353,1711808012.166146
10.167.120.59,239.255.255.250,17,216,59331,1900,1711808012.166361
10.167.122.12,239.255.255.250,17,167,38073,1900,1711808012.166421
10.167.123.104,10.167.127.255,17,92,137,137,1711808012.166447
10.167.127.254,255.255.255.255,17,165,5678,5678,1711808012.166472
10.167.122.126,239.255.255.250,17,217,49745,1900,1711808012.370926
10.167.125.18,169.254.169.254,2048,60,0,0,1711808012.3711
10.167.127.254,10.167.121.207,2048,56,0,0,1711808012.371127
0.0.0.0,0.0.0.0,0,199,5353,5353,1711808012.474918
10.167.121.198,239.255.255.250,17,216,58202,1900,1711808012.475457
10.167.121.140,239.255.255.250,17,211,62546,1900,1711808012.57578
10.167.121.140,239.255.255.250,17,217,62547,1900,1711808012.575957
10.167.121.140,239.255.255.250,17,216,62548,1900,1711808012.575987
10.167.127.254,10.167.125.134,2048,56,0,0,1711808012.678134
10.167.127.254,10.167.126.196,2048,56,0,0,1711808012.678347
10.167.120.208,239.255.255.250,17,167,44361,1900,1711808012.678377
10.167.120.208,239.255.255.250,17,167,44361,1900,1711808012.678444
10.167.120.208,239.255.255.250,17,167,44361,1900,1711808012.678459
10.167.122.19,224.0.0.251,17,392,5353,5353,1711808012.678602
0.0.0.0,0.0.0.0,0,412,5353,5353,1711808012.678734
0.0.0.0,0.0.0.0,0,199,5353,5353,1711808012.678819
10.167.127.254,10.167.127.245,2048,56,0,0,1711808012.6791
10.167.124.151,239.255.255.250,17,217,55901,1900,1711808012.680104
10.167.120.243,224.0.0.251,17,85,5353,5353,1711808012.780254
0.0.0.0,0.0.0.0,0,105,5353,5353,1711808012.780474
10.167.124.218,239.255.255.250,17,217,57461,1900,1711808012.780542
10.167.121.0,224.0.0.251,17,103,5353,5353,1711808012.882763
10.167.121.140,10.167.127.255,17,186,53689,51007,1711808012.882907
10.167.127.254,10.167.121.18,2048,56,0,0,1711808012.882928
10.167.127.254,10.167.120.54,2048,56,0,0,1711808012.88351
10.167.121.146,224.0.0.251,17,221,5353,5353,1711808012.985202
0.0.0.0,0.0.0.0,0,241,5353,5353,1711808012.985349
10.167.127.254,10.167.127.231,2048,56,0,0,1711808012.985414
0.0.0.0,0.0.0.0,0,199,5353,5353,1711808012.986114
0.0.0.0,0.0.0.0,0,219,5353,5353,1711808012.986201
0.0.0.0,0.0.0.0,0,148,5353,5353,1711808012.988004
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808013.089436
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808013.089659
10.167.127.254,10.167.127.241,2048,56,0,0,1711808013.089747
10.167.123.104,224.0.0.252,17,75,52872,5355,1711808013.08976
0.0.0.0,0.0.0.0,0,95,52872,5355,1711808013.089866
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808013.089926
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808013.08998
10.167.127.254,10.167.126.75,2048,56,0,0,1711808013.090006
10.167.121.208,10.167.121.5,6,66,56842,82,1711808013.125306
10.167.121.208,10.167.121.5,6,66,56841,81,1711808013.125307
10.167.121.208,10.167.121.5,6,66,56844,84,1711808013.127849
10.167.121.208,10.167.121.5,6,66,56843,83,1711808013.127957
10.167.121.208,10.167.121.5,6,66,56845,85,1711808013.12997
10.167.121.208,10.167.121.5,6,66,56846,86,1711808013.132851
10.167.121.208,10.167.121.5,6,66,56847,87,1711808013.132851
10.167.121.208,10.167.121.5,6,66,56882,121,1711808013.132879
10.167.121.208,10.167.121.5,6,66,56883,122,1711808013.136334
10.167.121.208,10.167.121.5,6,66,56848,88,1711808013.13821
10.167.121.208,10.167.121.5,6,66,56849,89,1711808013.138301
10.167.121.208,10.167.121.5,6,66,56850,90,1711808013.138309
10.167.121.208,10.167.121.5,6,66,56885,124,1711808013.141305
10.167.121.208,10.167.121.5,6,66,56884,123,1711808013.141316
10.167.121.208,10.167.121.5,6,66,56886,125,1711808013.141316
10.167.121.208,10.167.121.6,2048,42,0,0,1711808013.150547
10.167.127.237,224.0.0.251,17,85,5353,5353,1711808013.19004
0.0.0.0,0.0.0.0,0,105,5353,5353,1711808013.190243
10.167.120.59,239.255.255.250,17,216,59331,1900,1711808013.190385
10.167.122.136,10.167.121.208,2048,56,0,0,1711808013.231156
0.0.0.0,0.0.0.0,0,393,5353,5353,1711808013.292073
10.167.127.254,10.167.124.25,2048,56,0,0,1711808013.292175
10.167.122.126,239.255.255.250,17,217,49745,1900,1711808013.395091
10.167.125.18,169.254.169.254,2048,60,0,0,1711808013.395256
10.167.127.254,10.167.121.207,2048,56,0,0,1711808013.395274
0.0.0.0,255.255.255.255,17,342,68,67,1711808013.395288
10.167.123.104,224.0.0.252,17,75,52872,5355,1711808013.49708
0.0.0.0,0.0.0.0,0,95,52872,5355,1711808013.497225
10.167.123.104,10.167.127.255,17,92,137,137,1711808013.499118
10.167.121.140,239.255.255.250,17,211,62546,1900,1711808013.599543
10.167.127.254,10.167.123.233,2048,56,0,0,1711808013.599631
10.167.121.140,239.255.255.250,17,217,62547,1900,1711808013.600339
10.167.121.140,239.255.255.250,17,216,62548,1900,1711808013.60036
10.167.122.14,10.167.121.175,2048,60,0,0,1711808013.600383
10.167.127.254,10.167.125.134,2048,56,0,0,1711808013.600389
10.167.124.247,224.0.0.251,17,124,5353,5353,1711808013.601126
0.0.0.0,0.0.0.0,0,144,5353,5353,1711808013.601247
10.167.127.254,10.167.126.196,2048,56,0,0,1711808013.601309
10.167.121.15,10.167.124.247,2048,60,0,0,1711808013.807607
10.167.127.81,10.167.124.247,2048,60,0,0,1711808013.807748
10.167.121.208,10.167.121.6,2048,42,0,0,1711808013.860475
10.167.121.0,224.0.0.251,17,103,5353,5353,1711808013.907272
0.0.0.0,10.167.121.175,2048,56,0,0,1711808013.907783
10.167.127.254,10.167.127.231,2048,56,0,0,1711808013.908182
10.167.121.111,10.167.121.208,2048,60,0,0,1711808013.943914
10.167.122.136,10.167.121.208,2048,56,0,0,1711808013.947132
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808014.111526
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808014.111892
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808014.111948
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808014.112175
10.167.123.179,239.255.255.250,17,217,64028,1900,1711808014.112653
10.167.123.179,239.255.255.250,17,216,64029,1900,1711808014.112859
10.167.121.208,10.167.121.5,6,66,56852,91,1711808014.125855
10.167.121.208,10.167.121.5,6,66,56853,92,1711808014.129444
10.167.121.208,10.167.121.5,6,66,56854,93,1711808014.129444
10.167.121.208,10.167.121.5,6,66,56855,94,1711808014.129459
10.167.121.208,10.167.121.5,6,66,56856,95,1711808014.137394
10.167.121.208,10.167.121.5,6,66,56857,96,1711808014.137502
10.167.121.208,10.167.121.5,6,66,56858,97,1711808014.137502
10.167.121.208,10.167.121.5,6,66,56859,98,1711808014.142452
10.167.121.208,10.167.121.5,6,66,56861,100,1711808014.142482
10.167.121.208,10.167.121.5,6,66,56860,99,1711808014.142516
10.167.120.59,239.255.255.250,17,216,59331,1900,1711808014.214026
0.0.0.0,10.167.121.175,2048,56,0,0,1711808014.214134
0.0.0.0,0.0.0.0,0,393,5353,5353,1711808014.21457
10.167.123.104,10.167.127.255,17,92,137,137,1711808014.214675
10.167.124.250,239.255.255.250,17,167,39044,1900,1711808014.214959
10.167.127.254,10.167.124.25,2048,56,0,0,1711808014.316648
10.167.122.126,239.255.255.250,17,217,49745,1900,1711808014.418931
10.167.127.254,10.167.121.207,2048,56,0,0,1711808014.419016
10.167.121.175,10.167.121.175,2048,56,0,0,1711808014.521049
10.167.121.140,239.255.255.250,17,211,62546,1900,1711808014.521084
10.167.127.254,10.167.123.233,2048,56,0,0,1711808014.521166
10.167.122.33,224.0.0.251,17,291,5353,5353,1711808014.625365
0.0.0.0,0.0.0.0,0,311,5353,5353,1711808014.625506
10.167.121.140,239.255.255.250,17,217,62547,1900,1711808014.625568
10.167.121.140,239.255.255.250,17,216,62548,1900,1711808014.62561
10.167.124.247,224.0.0.251,17,417,5353,5353,1711808014.625845
0.0.0.0,0.0.0.0,0,437,5353,5353,1711808014.625892
10.167.127.254,10.167.126.196,2048,56,0,0,1711808014.625927
10.167.121.175,10.167.121.175,2048,56,0,0,1711808014.829183
10.167.120.63,224.0.0.251,2,56,0,0,1711808014.82923
10.167.120.63,224.0.0.251,17,231,5353,5353,1711808014.829361
0.0.0.0,0.0.0.0,0,251,5353,5353,1711808014.829708
10.167.120.63,224.0.0.251,17,124,5353,5353,1711808014.829831
0.0.0.0,0.0.0.0,0,144,5353,5353,1711808014.829885
10.167.127.254,10.167.121.18,2048,56,0,0,1711808014.829916
10.167.121.208,10.167.121.6,2048,42,0,0,1711808014.861043
10.167.122.136,10.167.121.208,2048,56,0,0,1711808014.875181
10.167.127.254,10.167.120.54,2048,56,0,0,1711808014.930626
10.167.125.86,239.255.255.250,17,217,56763,1900,1711808014.931059
10.167.127.254,10.167.127.231,2048,56,0,0,1711808014.931189
10.167.123.104,10.167.127.255,17,92,137,137,1711808015.03318
10.167.127.254,10.167.120.202,2048,56,0,0,1711808015.033247
10.167.121.175,10.167.121.175,2048,56,0,0,1711808015.033779
10.167.121.208,10.167.121.5,6,66,56784,26,1711808015.108457
10.167.121.208,10.167.121.5,6,66,56782,23,1711808015.108599
10.167.121.208,10.167.121.5,6,66,56781,22,1711808015.108599
10.167.121.208,10.167.121.5,6,66,56787,28,1711808015.108643
10.167.121.208,10.167.121.5,6,66,56786,27,1711808015.112257
10.167.121.208,10.167.121.5,6,66,56780,21,1711808015.112257
10.167.121.208,10.167.121.5,6,66,56783,24,1711808015.112293
10.167.121.208,10.167.121.5,6,66,56785,25,1711808015.112303
10.167.121.208,10.167.121.5,6,66,56788,29,1711808015.112364
10.167.121.208,10.167.121.5,6,66,56789,30,1711808015.120972
10.167.121.208,10.167.121.5,6,66,56863,102,1711808015.132688
10.167.121.208,10.167.121.5,6,66,56862,101,1711808015.132749
10.167.123.179,239.255.255.250,17,216,64029,1900,1711808015.135275
10.167.123.179,239.255.255.250,17,217,64028,1900,1711808015.135353
10.167.121.115,169.254.169.254,2048,60,0,0,1711808015.135374
10.167.121.208,10.167.121.5,6,66,56865,104,1711808015.137802
10.167.121.208,10.167.121.5,6,66,56866,105,1711808015.137932
10.167.121.208,10.167.121.5,6,66,56867,106,1711808015.137932
0.0.0.0,0.0.0.0,0,274,5353,5353,1711808015.137943
10.167.121.208,10.167.121.5,6,66,56864,103,1711808015.137966
10.167.121.208,10.167.121.5,6,66,56869,107,1711808015.140993
10.167.121.208,10.167.121.5,6,66,56870,109,1711808015.141014
10.167.121.208,10.167.121.5,6,66,56871,110,1711808015.143529
10.167.121.208,10.167.121.5,6,66,56868,108,1711808015.143534
10.167.120.59,239.255.255.250,17,216,59331,1900,1711808015.238169
10.167.127.254,10.167.120.93,2048,56,0,0,1711808015.238274
10.167.122.33,224.0.0.251,17,125,5353,5353,1711808015.340526
0.0.0.0,0.0.0.0,0,145,5353,5353,1711808015.340678
10.167.121.175,224.0.0.251,17,433,5353,5353,1711808015.34086
0.0.0.0,0.0.0.0,0,453,5353,5353,1711808015.340913
10.167.122.126,239.255.255.250,17,217,49745,1900,1711808015.445125
10.167.120.63,224.0.0.251,17,187,5353,5353,1711808015.445328
0.0.0.0,0.0.0.0,0,207,5353,5353,1711808015.44553
10.167.127.254,10.167.121.207,2048,56,0,0,1711808015.445669
10.167.121.140,239.255.255.250,17,211,62546,1900,1711808015.545314
10.167.127.254,10.167.123.233,2048,56,0,0,1711808015.545458
10.167.120.63,224.0.0.251,17,187,5353,5353,1711808015.545467
0.0.0.0,0.0.0.0,0,207,5353,5353,1711808015.545571
10.167.121.140,239.255.255.250,17,217,62547,1900,1711808015.647746
10.167.121.140,239.255.255.250,17,216,62548,1900,1711808015.647846
10.167.121.175,224.0.0.251,17,195,5353,5353,1711808015.647861
0.0.0.0,0.0.0.0,0,215,5353,5353,1711808015.647935
10.167.121.115,169.254.169.254,2048,60,0,0,1711808015.75009
10.167.122.33,224.0.0.251,17,125,5353,5353,1711808015.852418
0.0.0.0,0.0.0.0,0,145,5353,5353,1711808015.852601
10.167.120.63,224.0.0.251,17,187,5353,5353,1711808015.852681
0.0.0.0,0.0.0.0,0,207,5353,5353,1711808015.852752
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808015.852804
10.167.127.254,10.167.121.18,2048,56,0,0,1711808015.852871
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808015.855457
0.0.0.0,0.0.0.0,0,95,61474,5355,1711808015.855542
10.167.123.104,224.0.0.252,17,75,61474,5355,1711808015.855577
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808015.855611
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808015.855667
10.167.127.254,10.167.120.54,2048,56,0,0,1711808015.855704
10.167.121.175,224.0.0.251,17,195,5353,5353,1711808015.857109
0.0.0.0,0.0.0.0,0,215,5353,5353,1711808015.857193
10.167.120.63,224.0.0.251,17,231,5353,5353,1711808015.857246
0.0.0.0,0.0.0.0,0,251,5353,5353,1711808015.85729
10.167.121.208,10.167.121.5,2048,42,0,0,1711808015.860222
10.167.120.63,224.0.0.251,17,373,5353,5353,1711808015.95608
0.0.0.0,0.0.0.0,0,393,5353,5353,1711808015.956324
10.167.125.86,239.255.255.250,17,217,56763,1900,1711808015.956543
10.167.127.254,10.167.127.231,2048,56,0,0,1711808015.956671
0.0.0.0,0.0.0.0,0,145,5353,5353,1711808015.956698
10.167.127.254,10.167.120.202,2048,56,0,0,1711808016.057684
10.167.121.15,224.0.0.251,17,339,5353,5353,1711808016.057714
0.0.0.0,0.0.0.0,0,359,5353,5353,1711808016.057832
10.167.123.179,239.255.255.250,17,216,64029,1900,1711808016.058013
10.167.123.179,239.255.255.250,17,217,64028,1900,1711808016.05807
10.167.120.63,224.0.0.251,17,427,5353,5353,1711808016.058093
0.0.0.0,0.0.0.0,0,447,5353,5353,1711808016.058458
10.167.121.208,10.167.121.5,6,66,56791,32,1711808016.107735
10.167.121.208,10.167.121.5,6,66,56790,31,1711808016.107755
10.167.121.208,10.167.121.5,6,66,56792,33,1711808016.107775
10.167.121.208,10.167.121.5,6,66,56794,35,1711808016.110613
10.167.121.208,10.167.121.5,6,66,56793,34,1711808016.11069
10.167.121.5,10.167.121.208,2048,60,0,0,1711808016.115141
10.167.121.208,10.167.121.5,6,66,56795,36,1711808016.11565
10.167.121.208,10.167.121.5,6,66,56796,37,1711808016.123695
10.167.121.208,10.167.121.5,6,66,56797,38,1711808016.123755
10.167.121.208,10.167.121.5,6,66,56798,39,1711808016.126642
10.167.121.208,10.167.121.5,6,66,56872,111,1711808016.129864
10.167.121.208,10.167.121.5,6,66,56799,40,1711808016.129972
10.167.121.208,10.167.121.5,6,66,56873,112,1711808016.130019
10.167.121.208,10.167.121.5,6,66,56876,115,1711808016.140771
10.167.121.208,10.167.121.5,6,66,56875,114,1711808016.140771
10.167.121.208,10.167.121.5,6,66,56874,113,1711808016.1408
10.167.121.208,10.167.121.5,6,66,56877,116,1711808016.143318
10.167.121.208,10.167.121.5,6,66,56880,119,1711808016.146102
10.167.121.208,10.167.121.5,6,66,56879,118,1711808016.146102
10.167.121.208,10.167.121.5,6,66,56878,117,1711808016.146107
10.167.121.208,10.167.121.5,6,66,56881,120,1711808016.14614
10.167.121.208,10.167.121.6,2048,42,0,0,1711808016.151813
10.167.121.175,224.0.0.251,17,195,5353,5353,1711808016.161213
0.0.0.0,0.0.0.0,0,215,5353,5353,1711808016.161533
10.167.121.175,224.0.0.251,17,254,5353,5353,1711808016.161744
0.0.0.0,0.0.0.0,0,274,5353,5353,1711808016.161871
10.167.121.76,10.167.127.254,2048,56,0,0,1711808016.161999
10.167.127.254,10.167.120.93,2048,56,0,0,1711808016.261587
10.167.127.254,10.167.122.125,2048,56,0,0,1711808016.261721
10.167.122.33,224.0.0.251,17,291,5353,5353,1711808016.262184
0.0.0.0,0.0.0.0,0,311,5353,5353,1711808016.262301
10.167.123.104,10.167.127.255,17,92,137,137,1711808016.262361
0.0.0.0,0.0.0.0,0,95,61474,5355,1711808016.262395
10.167.123.104,224.0.0.252,17,75,61474,5355,1711808016.262419
10.167.123.248,224.0.0.251,17,87,5353,5353,1711808016.364023
0.0.0.0,0.0.0.0,0,107,5353,5353,1711808016.364187
10.167.121.140,10.167.127.255,17,186,53689,51007,1711808016.364248
0.0.0.0,0.0.0.0,0,148,5353,5353,1711808016.364326
10.167.121.175,224.0.0.251,17,128,5353,5353,1711808016.364381
10.167.127.254,10.167.121.207,2048,56,0,0,1711808016.466732
0.0.0.0,0.0.0.0,0,409,5353,5353,1711808016.569522
10.167.127.254,10.167.123.233,2048,56,0,0,1711808016.569712
10.167.127.254,10.167.126.251,2048,56,0,0,1711808016.569726
10.167.127.254,10.167.126.196,2048,56,0,0,1711808016.672658
10.167.121.115,169.254.169.254,2048,60,0,0,1711808016.672713
10.167.121.0,224.0.0.251,17,103,5353,5353,1711808016.774418
10.167.121.208,10.167.121.6,2048,42,0,0,1711808016.860624
10.167.120.63,224.0.0.251,17,464,5353,5353,1711808016.876607
0.0.0.0,0.0.0.0,0,484,5353,5353,1711808016.87685
10.167.120.63,224.0.0.251,17,172,5353,5353,1711808016.876939
0.0.0.0,0.0.0.0,0,192,5353,5353,1711808016.876981
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808016.877005
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808016.877052
10.167.123.104,224.0.0.251,17,81,5353,5353,1711808016.877078
0.0.0.0,0.0.0.0,0,101,5353,5353,1711808016.877109
10.167.127.254,10.167.120.54,2048,56,0,0,1711808016.87713
10.167.121.0,224.0.0.251,17,103,5353,5353,1711808016.877494
10.167.127.254,10.167.120.202,2048,56,0,0,1711808016.979541
10.167.123.104,10.167.127.255,17,92,137,137,1711808017.081245
10.167.123.179,239.255.255.250,17,217,64028,1900,1711808017.081999
10.167.120.63,224.0.0.251,17,137,5353,5353,1711808017.082063
0.0.0.0,0.0.0.0,0,157,5353,5353,1711808017.08216
10.167.120.63,224.0.0.251,17,137,5353,5353,1711808017.082218
0.0.0.0,0.0.0.0,0,157,5353,5353,1711808017.082261
10.167.121.208,10.167.121.5,6,66,56802,44,1711808017.113318
10.167.121.208,10.167.121.5,6,66,56800,41,1711808017.113379
10.167.121.208,10.167.121.5,6,66,56804,45,1711808017.113432
10.167.121.208,10.167.121.5,6,66,56803,42,1711808017.11648
10.167.121.208,10.167.121.5,6,66,56801,43,1711808017.116626
10.167.121.208,10.167.121.5,6,66,56805,46,1711808017.119514
10.167.121.208,10.167.121.5,6,66,56807,48,1711808017.126786
10.167.121.208,10.167.121.5,6,66,56806,47,1711808017.126786
10.167.121.208,10.167.121.5,6,66,56808,49,1711808017.126816
10.167.121.208,10.167.121.5,6,66,56809,50,1711808017.128985
10.167.121.208,10.167.121.5,6,66,56882,121,1711808017.134845
10.167.121.208,10.167.121.5,6,66,56883,122,1711808017.137943
10.167.121.208,10.167.121.5,6,66,56886,125,1711808017.142779
10.167.121.208,10.167.121.5,6,66,56884,123,1711808017.142779
10.167.121.208,10.167.121.5,6,66,56885,124,1711808017.142779
10.167.127.254,10.167.122.125,2048,56,0,0,1711808017.183379
10.167.127.254,10.167.120.93,2048,56,0,0,1711808017.183435
10.167.122.33,224.0.0.251,17,291,5353,5353,1711808017.285828
0.0.0.0,0.0.0.0,0,311,5353,5353,1711808017.28593
10.167.120.63,224.0.0.251,17,137,5353,5353,1711808017.388201
0.0.0.0,0.0.0.0,0,157,5353,5353,1711808017.388316
10.167.121.175,224.0.0.251,17,389,5353,5353,1711808017.594161
0.0.0.0,0.0.0.0,0,409,5353,5353,1711808017.59431
10.167.127.254,10.167.126.251,2048,56,0,0,1711808017.594392
10.167.127.254,10.167.123.233,2048,56,0,0,1711808017.595307
10.167.120.63,224.0.0.251,17,326,5353,5353,1711808017.595327
10.167.127.254,10.167.126.196,2048,56,0,0,1711808017.696063
10.167.121.175,224.0.0.251,17,120,5353,5353,1711808017.801661
0.0.0.0,0.0.0.0,0,140,5353,5353,1711808017.80179
10.167.123.104,10.167.127.255,17,92,137,137,1711808017.801848
10.167.121.208,10.167.121.6,2048,42,0,0,1711808017.85987
10.167.120.63,224.0.0.251,17,117,5353,5353,1711808017.902149
0.0.0.0,0.0.0.0,0,137,5353,5353,1711808017.902259
10.167.120.63,224.0.0.251,17,424,5353,5353,1711808017.902422
0.0.0.0,0.0.0.0,0,444,5353,5353,1711808017.902651
10.167.127.254,10.167.126.73,2048,56,0,0,1711808017.902689
10.167.127.254,10.167.121.18,2048,56,0,0,1711808017.904106
10.167.125.86,239.255.255.250,17,217,56763,1900,1711808017.904481
10.167.121.111,10.167.121.208,2048,60,0,0,1711808017.938461
10.167.122.136,10.167.121.208,2048,56,0,0,1711808017.945868
10.167.121.0,224.0.0.251,17,103,5353,5353,1711808018.002953
10.167.127.254,10.167.120.202,2048,56,0,0,1711808018.00311
10.167.120.63,224.0.0.251,17,231,5353,5353,1711808018.105977
0.0.0.0,0.0.0.0,0,251,5353,5353,1711808018.106534
10.167.121.175,224.0.0.251,17,254,5353,5353,1711808018.10662
0.0.0.0,0.0.0.0,0,274,5353,5353,1711808018.106661
10.167.121.208,10.167.121.5,6,66,56810,51,1711808018.119026
10.167.121.208,10.167.121.5,6,66,56811,52,1711808018.119043
